Observation id,Subs_A,Early win,Subs_B,Behaviour,Field_Loc,B_Type,Time,Comment
16_Italy_Hungary_Mixed,8,0,16,Timeout,,START,931.7,
16_Italy_Hungary_Mixed,8,0,16,Timeout,,STOP,1030.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1054.833,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1062.6,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1070.067,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1074.5,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1081.5,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1088.867,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,1095.1,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,1167.667,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,1167.667,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,RZ_Def,POINT,1167.733,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1168.9,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1172.067,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1178.967,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1182.433,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1192.633,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1193.467,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1195.233,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1201.733,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1224.833,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1230.7,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1231.867,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1237.7,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1240.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1243.033,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,1245.233,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,1327.333,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,1327.333,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,Mid_Def,POINT,1333.233,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1335.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1338.7,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1343.4,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,RZ_Off,POINT,1349.333,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,1349.867,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,1349.867,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1352.3,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1355.867,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,Mid_Def,POINT,1358.233,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,1358.667,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,1358.667,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1361.4,
16_Italy_Hungary_Mixed,8,0,16,Forced_turnover,EZ_Off,POINT,1367.2,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,1368.533,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,1368.533,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1383.667,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1385.6,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1389.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1392.333,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1394.367,
